id,title,label
politifact368,The CNN Democratic presidential debate in Texas,0
politifact201,"New York Officials Welcome Immigrants, Legal or Illegal",0
politifact7665,A Senate in the Gun Lobby’s Grip,0
politifact2594,public information officer for Palm Beach County Property Appraisers Office,0
politifact10903,Estonia Might Have The Most Efficient Tax Filing System In The World,0
politifact10413,Remarks by the President on the Resurgence of the American Auto Industry,0
politifact1424,"PWNED: House GOP Dominates Twitter, YouTube, Social Media in Congress",0
politifact4858,当ブログでは福岡県内にある不動産会社についてさまざまな情報をまとめています。福岡市の分譲マンションやマンション経営で頼りになる企業をご紹介！,0
politifact114,Text of H.R. 3338 (107th): Department of Defense and Emergency Supplemental Appropriations for Recovery from and Response to ... (Passed Congress version),0
politifact2450,Mourning in America,0
politifact340,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact379,The Democratic Debate in Cleveland,0
politifact186,Interest Group Ratings,0
politifact751,First Presidential Debate,0
politifact288,Town Hall Meeting in Derry NH,0
politifact99,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact1899,John McCain,0
politifact700,McCain-Palin 2008,0
politifact12120,Political TV Ad Archive » PolAd,0
politifact1140,Public Views on Health Care Overhaul Top Week's News,0
politifact13052,"Most heroin in U.S. now comes across Mexican border, Rob Portman says",0
politifact648,Democratic National Convention Committee,0
politifact4879,"Rick Santorum: By amending constitution, we can balance the budget for good",0
politifact3428,Social Security Online History Pages,0
politifact2724,Notice: Data not available: U.S. Bureau of Labor Statistics,0
politifact13395,Clinton campaign’s claim that Trump would ‘force schools to allow guns in classrooms’,0
politifact6939,Obama: Mitt Romney refused to say whether he supports Lilly Ledbetter Act,0
politifact12486,foreign policy speech,0
politifact1028,Justice Department Memos on Interrogation Techniques,0
politifact13244,PolitiFact’s annotated transcript of the second presidential debate,0
politifact14174,Debbie Wasserman Schultz on Twitter,0
politifact13855,Remarks by President Trump in a Listening Session on Healthcare,0
politifact6537,Romney campaign ad,0
politifact11882,What Carly is doing tonight – Carly Fiorina – Medium,0
politifact6519,Children - Obama for America TV Ad,0
politifact74,2007 Kaiser/HRET Employer Health Benefits Survey,0
politifact3468,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact13305,"Most heroin in U.S. now comes across Mexican border, Rob Portman says",0
politifact3919,Rule by Rentiers,0
politifact4591,2011 Urban Institute and the Blue Cross Blue Shield of Massachusetts Foundation,0
politifact13229,Donald Trump featured in new jihadist recruitment video,0
politifact2131,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact8005,interview on Fox News,0
politifact11314,Has the potency of pot changed since President Obama was in high school?,0
politifact323,Change We Can Believe In,0
politifact938,Peanut Product Recall Took Company Approval,0
politifact674,Action for 25th Legislature,0
politifact649,Democratic National Convention Committee,0
politifact35,Iraq pullout could create chaos,0
politifact3584,In Obama's Words,0
politifact939,"For Education Secretary, Stimulus Means Dollars and Risk",0
politifact1924,VIDEO: Special Preview Of Jersey Shore In Miami!,0
politifact1185,Obama Promises Abortion in Public Plan,0
politifact1053,Popular baby names,0
politifact208,Top Presidential Candidate 2008 Websites,0
politifact12587,speech in Cincinnati,0
politifact8987,Louise Slaughter on Twitter,0
politifact8805,Laws Affecting Reproductive Health and Rights: 2013 State Policy Review,0
politifact9151,Fox News Sunday,0
politifact10348,International Energy Statistics,0
politifact13352,Donald Trump Sets Conditions for Defending NATO Allies Against Attack,0
politifact7,The State of Working America 20067 pdf,0
politifact408,"Bill Clinton Says He 'Never Said A Bad Word About Senator Obama,' At mtvU's First 'Editorial Board'",0
politifact1014,Trump on Prejean: Same as Obama,0
politifact13548,"Donald Trump, Billy Bush: Interview Scrambles Race",0
politifact14114,Transcript: Interview with Donald Trump,0
politifact10371,Rep. Michael McCaul (R-TX) Appears on Face the Nation,0
politifact1063,Energy and Commerce Committee,0
politifact303,Meet Barack Obama,0
politifact2208,Redirect Notice,0
politifact13900,"Carolyn B. Maloney on Twitter: ""Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:",0
politifact3984,Fiscal Year 2011 Email interview with Todd Harrison of the Center for Strategic and Budgetary Assessments,0
politifact7258,"Shields and Gerson on Cabinet Noms, Gun Laws, Boehner's Leadership | PBS NewsHour | Dec. 21, 2012",0
politifact160,U.S. Senate: U.S. Senate Roll Call Votes 103rd Congress,0
politifact669,CQ Vote Studies,0
politifact7540,CPAC 2013 - Former Governor Sarah Palin (R-AK),0
politifact11399,"""One Hundred Percent"" by Club for Growth Action",0
politifact1106,Browse Congressional Bills,0
politifact13682,Executive Order Protecting the Nation from Foreign Terrorist Entry into the United States,0
politifact7489,Debbie Wasserman Schultz on Twitter,0
politifact10276,"Senator Charles Schumer NY November Midterm Elections, Nov 25 2014",0
politifact261,CHIP Enrollment: June 2011 Data Snapshot,0
politifact8069,"Remarks by the President on the Economy -- Knox College, Galesburg, IL",0
politifact509,Memorial Day,0
politifact3455,'This Week' Transcript: Target Libya,0
politifact986,Administration Is Seeking $700 Billion for Wall Street,0
politifact429,Family Policy Alliance,0
politifact214,HillaryClinton.com,0
politifact4372,"This Labor Day, we need protests",0
politifact12070,Breaking down barriers for African Americans – Hillary for America – Medium,0
politifact8995,WarOnPoverty50,0
politifact1678,Supreme Court Vacancy Video,0
politifact2258,U.S. House Committee on Foreign Affairs,0
politifact539,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact5659,Remarks by the President on Oil and Gas Subsidies,0
politifact503,Have You Been to Iraq — 76 Sens Say They Have by Patrick Fitzgerald,0
politifact1026,House GOP Introduces Keep Terrorists Out of America Act,0
politifact10877,Should ISIS' gains lead to more U.S. troops in Iraq?,0
politifact200,Resource Not Available,0
politifact724,Individual Income Tax Returns Publication 1304 (Complete Report),0
politifact8259,Transcripts,0
politifact7390,State of the Union 2013,0
politifact7669,Statement by the President,0
politifact2048,Ron Paul Praises Embattled RNC Chief Michael Steele For Leadership On Afghanistan,0
politifact695,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact691,Palin tries new tactic to unload hated jet: Gov. Sarah Palin background,0
politifact1779,Barasso Ready to Question Kagan,0
politifact1277,Transcript Briefing by Press Secretary Robert Gibbs,0
politifact8611,Israel should welcome Rouhani's election victory,0
politifact195,Uniform Crime Reports,0
politifact13138,Political TV Ad Archive » PolAd,0
politifact5632,Keeping His Word: Lowering the Cost of Medicare Prescriptions,0
politifact13477,Rand Paul: Will Donald Trump betray voters by hiring John Bolton?,0
politifact772,ABC News: ABC News,0
politifact348,Political Figures: C (2),0
politifact8371,Rep. Ross: We need to get government running again,0
politifact1130,President Barack Obama in Portsmouth Town Hall,0
politifact740,“Put Palin’s WolfKilling Record on Television”,0
politifact128,2007 Federal Tax Rate Schedules,0
politifact320,Web Ad A Tale of Two Mitts,0
politifact627,McCain in Colorado,0
politifact11711,"Vladimir Putin's Approval Rating Hits All-Time High, Boosted by Syria Airstrikes",0
politifact1866,"Penniless California issues IOUs to firms, clinics, taxpayers and students",0
politifact1442,"As Americans Save Money, their Government Spends with Reckless Abandon",0
politifact9802,Rand Paul: We Must Demilitarize the Police,0
politifact5690,Remarks by the President at the Associated Press Luncheon,0
politifact14920,eCFR — Code of Federal Regulations,0
politifact3251,CQ Transcriptswire > Login,0
politifact5237,Morgan Griffith says EPA treats milk spills same way as oil spills,0
politifact769,CQ Vote Studies,0
politifact315,GDP and the Economy Final Estimates for the Third Quarter of 2007,0
politifact6842,Transcript of Wednesday's presidential debate,0
politifact3935,Obama Exclusive Concedes Senate Voteainst Raising Debt Limit Was Political,0
politifact736,The page you're looking for may have been moved or renamed,0
politifact12773,‘Americans need to stand together’: Hillary Clinton’s remarks following the Orlando shooting,0
politifact608,Sen. Barack Obama's answer to meeting energy demands,0
politifact7668,Statement by the President,0
politifact1892,"'This Week' Transcript: Hoyer, Boehner and Bill Gates",0
politifact2013,Arizona Department of Public Safety,0
politifact1467,Sen. Gregg: President Obama's Budget Proposal Is a 'Disaster',0
politifact31,School Choice FAQ,0
politifact287,"Data on Campaign Finance, Super PACs, Industries, and Lobbying",0
politifact230,"Department of Homeland Security Appropriations Act, 2007 (2006; 109th Congress H.R. 5441)",0
politifact227,Poor and the nearpoor 1959 to 2006,0
politifact12748,Cain said food stamp program use up under Obama,0
politifact207,Testimony on CBO’s Assessment of the Air Force’s Plan to Acquire 100 Boeing Tanker Aircraft,0
politifact677,Fox News Sunday,0
politifact3115,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact87,Illinois General Assembly,0
politifact13226,Health Insurance Coverage in the United States 2015,0
politifact10423,Top Picks (Most Requested Statistics) : U.S. Bureau of Labor Statistics,0
politifact976,The Republican Road to Recovery,0
politifact671,Democratic National Convention,0
politifact968,60 Minutes Transcript,0
politifact6645,Bureau of Labor Statistics Data,0
politifact4291,The Texas Unmiracle,0
politifact2714,Indictment US v Vince McMahon and Titan Sports New Haven Register,0
politifact596,Barack Obama Challenges John McCain To Duel Over Taxes,0
politifact11208,A comprehensive investigation of voter impersonation finds 31 credible incidents out of one billion ballots cast,0
politifact3228,LexisNexis(R) Publisher,0
politifact1375,The Des Moines Register,0
politifact4926,The Gingrich Tragedy,0
politifact498,Obama Criticizes McCain on Lobbyists,0
politifact6089,Cravaack Passes Amendment to Improve US Aviation Security in Opposition to Obamas Planned Disarming of Federal Flight Deck Officers,0
politifact8778,Barack Obama says U.S. oil production last year was highest since 2003,0
politifact1047,TG-162: Treasury Announces $68 Billion in Expected CPP Repayments,0
politifact228,"Current-Law Distribution of Federal Taxes By Cash Income Percentiles, 2007",0
politifact495,Part I: CNN/YouTube Democratic presidential debate transcript,0
politifact1038,"Table of Known Nuclear Tests Worldwide, 1945-1996",0
politifact1465,Remarks by the President at GOP House Issues Conference,0
politifact396,"Hillary Rodham Clinton, Senator for New York: Floor Speech of Senator Hillary Rodham Clinton on S.J. Res. 45, A Resolution to Authorize the Use of United States Armed Forces Against Iraq",0
politifact279,TPMtv Extra: South Carolina Ronald Reagan Debate,0
politifact9442,a director of research for the foreign policy program at the Brookings Institution,0
politifact150,Massachusetts Department of Elementary and Secondary Education,0
politifact11777,Expanding Opportunity — #KempForum16 – Paul Ryan – Medium,0
politifact11021,Country of Origin Labeling (COOL),0
politifact3335,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",0
politifact341,Mike Huckabee: Fried Squirrel Out of a Popcorn Popper,0
politifact6871,Transcript of Wednesday's presidential debate,0
politifact11072,"McConnell, Webb, Jindal express uncertainty over Iran nuclear deal",0
politifact3734,"Remarks by the President on Comprehensive Immigration Reform in El Paso, Texas",0
politifact336,Kerry-McCain: Welcome To Massachusetts!,0
politifact785,"Obama Urges Bernanke, Paulson to Fight Foreclosures, Hold Homeownership Summit",0
politifact14511,Schneiderman suing Trump over DACA cites 'discriminatory animus',0
politifact276,Americas 5 Best Governors,0
politifact8221,Situation Syria Regional Refugee Response,0
politifact4411,Transcript of Republican Presidential debate at the Ronald Reagan Library in Simi Valley,0
politifact14167,"Sec. John Kelly on Manchester investigation, keeping America safe",0
politifact528,John McCain for President,0
politifact1312,alert to members on abortion coverage in the House health care bill,0
politifact1770,Terror Suspects Are Buying Guns - and the FBI Can't Stop Them,0
politifact720,Organizing for Action,0
politifact3581,"Hannity says Obama won't even use the term ""war on terrorism""",0
politifact1333,a professor of American Studies at Lynn University,0
politifact5447,transcript accessed via Nexis Mitt Romney Sends Taped Message to 2011 NRA Convention,0
politifact1067,An Open Letter to 'All Barack Channel',0
politifact6277,"Obama for America TV Ad: ""Firms""",0
politifact1314,roll call on Stupak amendment,0
politifact12755,Pastors To Protest IRS Rules on Political Advocacy,0
politifact9107,"Mitch McConnell, Alison Lundergan Grimes Have 'Sharp Differences' on Campaign Finance Rules",0
politifact527,by Mark Halperin,0
politifact6646,"Ryan's plan includes $700 billion in Medicare ""cuts,"" says Stephanie Cutter",0
politifact773,U.S. Senate: U.S. Senate Roll Call Votes 110th Congress,0
politifact317,Table B46 Employees on nonagricultural payrolls by major industry 19552006,0
politifact1575,Jim DeMint on Twitter,0
politifact4433,"Fed Up! Our Fight to Save America from Washington, by Rick Perry",0
politifact1180,Obama’s Health Care Speech to Congress,0
politifact914,Press release Rep Barton Democrats stimulus will waste money abuse people and lead to unintended consequences,0
politifact206,Summing Summertime: Part 4,0
politifact12801,Laura Ingraham wrongly says claim that 90% support for gun background checks has been debunked,0
politifact409,"Bill Clinton Says He 'Never Said A Bad Word About Senator Obama,' At mtvU's First 'Editorial Board'",0
politifact15319,Federal Election Commission filing,0
politifact2592,Transcript of debate between Chris Coons and Christine ODonnell,0
politifact1614,Transcripts,0
politifact6932,Barack Obama says Mitt Romney condemned coal-fired power plants as killers,0
politifact6998,The full transcript of the third presidential debate,0
politifact229,Poverty 2005 Highlights,0
politifact216,Food Standards and Labeling Policy Book,0
politifact2128,'This Week' Transcript: Geithner,0
politifact13469,Transcripts,0
politifact2393,"Nancy Pelosi, Wicked Witch of the West",0
politifact4787,or Degrading Treatment of Punishment Text of International Covenant on Civil and Political Rights Text of Geneva Convention relative to the Treatment of Prisoners of War Text of Geneva Convention relative to the Protection of Civilian Persons in Time of War Text of Universal Declaration of Human Rights Jay Bybee assistant attorney general,0
politifact13283,Warren Buffett says the super-rich pay lower tax rates than others,0
politifact310,U.S. Senate: U.S. Senate Roll Call Votes 108th Congress,0
politifact12017,Jeb Bush 2016 Same Resume Right to Rise USA PAC,0
politifact2758,"In Weekly Republican Address, Boehner Calls For “New Way Forward” Focused on Creating Jobs, Cutting Spending, & Reforming Congress",0
politifact1013,U.S. Senate: U.S. Senate Roll Call Votes 111th Congress,0
politifact2318,Harry Reid,0
politifact659,Video Interview with Howard Dean,0
politifact377,The Democratic Debate in Cleveland,0
politifact351,Obama knows his way around a ballot -- chicagotribune.com,0
politifact1419,speech on the floor of the US House of Representatives,0
politifact9438,"Everything you need to know about the drone debate, in one FAQ",0
politifact15645,WATCH LIVE: Tim Kaine and Corey Stewart meet for first U.S. Senate debate in Virginia,0
politifact319,Web Ad A Tale of Two Mitts,0
politifact3221,Romney CPAC Speech: It's All About the Jobs,0
politifact1337,Patient Protection and Affordable Care Act,0
politifact834,AFP: McCain renews attacks on Obama links to radical,0
politifact1612,Patient Protection and Affordable Care Act,0
politifact6173,Sarah Palin on Twitter,0
politifact440,"No Regrets for a Love Of Explosives; In a Memoir of Sorts, a War Protester Talks of Life With the Weathermen",0
politifact1701,"Bill Clinton on Rush Limbaugh, His Mistakes, the Supreme Court and Middle East Peace",0
politifact5439,Rick Santorum sworn in as Pennsylvania’s newest senator,0
politifact6473,"Letter to the Honorable John Boehner providing an estimate for H.R. 6079, the Repeal of Obamacare Act",0
politifact1019,Financial Rescue Nears GDP as Pledges Top 128 Trillion by Mark Pittman and Bob Ivry,0
politifact10787,Transcript: NPR's Full Interview With Sen. Marco Rubio,0
politifact5011,Gore looking to turn idle fans into activists 3year ad campaign will feature enemies united on climate,0
politifact8629,The early catastrophe,0
politifact10533,NPC Luncheon with Eric Holder,0
politifact6556,"""Face the Nation"" transcripts, August 26, 2012: Rubio, Priebus, Barbour, Blackburn",0
politifact3304,2011-2012 Wisconsin Legislature Documents,0
politifact6146,"David Plouffe, Sen. Joe Lieberman and Gen. Michael Hayden talk national security leaks",0
politifact370,U.S. Imports & Exports,0
politifact6234,Transcripts,0
politifact546,"In reversal, McCain says lift ban on offshore drilling",0
politifact7376,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",0
politifact2205,'This Week' Transcript: Odierno and Chiarelli,0
politifact934,Obama’s Prime-Time Press Briefing,0
politifact910,"Author Offers Insights on Slavery, the Capitol, and Obama's Inauguration",0
politifact961,American International Group Inc Form 10K,0
politifact1446,Remarks by the President at AFL CIO Labor Day Picnic,0
politifact15175,REP. JENKINS: OPIOID CRISIS FUNDING SHOULD BE BASED ON NEED,0
politifact1202,Remarks by the First Lady on What Health Insurance Reform Means for Women and Families,0
politifact2815,and Surpluses or Deficits as Percentages of GDP 1930–2015,0
politifact825,Planned Parenthood® Action Center,0
politifact435,Transcripts,0
politifact120,CBOs Estimate of the Effects on Direct Spending and Revenues of the House Amendments to the Senate Amendments to HR 976 the Childrens Health Insurance Program Reauthorization Act of 2007,0
politifact582,Remarks of Senator Obama: The War We Need to Win,0
politifact4177,Library of Congress,0
politifact2139,'This Week' Transcript: Geithner,0
politifact6267,"Obama for America TV Ad: ""Firms""",0
politifact1690,The Colbert Report,0
politifact4306,Stop Coddling the Super-Rich,0
politifact11416,Did Bernie Sanders vote against background checks and waiting periods for gun purchases?,0
politifact13443,Families Facing Tax Increases Under Trump's Tax Plan,0
politifact906,Report on Geithners tax issues,0
politifact1350,Senate begins health care debate amid calls for tort reforms,0
politifact12721,Updated: The Facts About Hillary Clinton’s Emails,0
politifact3180,Rand Paul: Republicans 'Aren't Maybe Brave Enough' to Tackle Deficit,0
politifact6360,Sen. Sanders warns of ‘frightening trend’ towards oligarchy,0
politifact3198,The latest political news and headlines from D.C. and beyond,0
politifact390,The Democratic Debate in Cleveland,0
politifact4588,Rick Perry says he switched to GOP at a younger age than Reagan did,0
politifact134,"Hillary Rodham Clinton, Senator for New York: Schumer, Clinton Announce Key Senate Panel Approves Over $1.3 Million for Labor, Health and Human Services Projects in the Hudson Valley",0
politifact11627,Senator Bernie Sanders on Democratic Socialism in the United States,0
politifact12052,"The CNN Miami Republican debate transcript, annotated",0
politifact8838,Barack Obama says U.S. oil production last year was highest since 2003,0
politifact690,Survey Results from Hays Research Group,0
politifact4190,The Budget and Economic Outlook: Fiscal Years 2009 to 2019,0
politifact4555,testimony submitted to the Congressional Oversight Panel’s hearing on the TARPs impact on financial stability,0
politifact8071,"Remarks by the President on the Economy -- Knox College, Galesburg, IL",0
politifact8152,The Daily Show with Trevor Noah,0
politifact438,Historical aggregate income by fifths and top 5 percent,0
politifact1204,"IMPEACHMENT HINT STIRS HOUSE CLASH; Democratic Orators Spring to Roosevelt Defense, Charging 'Malice.'",0
politifact6931,The Obameter: Introduce a comprehensive immigration bill in the first year,0
politifact13619,"Trump asking Congress, not Mexico, to pay for border wall",0
politifact14731,Flake: “Religious tests should have no place in the Senate”,0
politifact329,Change We Can Believe In,0
politifact1576,deputy director of national health statistics in the Office of the Actuary at the Center for Medicare and Medicaid Services,0
politifact4720,Romneys ProLife Conversion Myth or Reality June 14,0
politifact52,Interest Group Ratings,0
